article_date,article_author,article_author_ip,article_content
2022/01/07 23:56:11,TheoEpstein ,36.226.166.108,中二補選跟萬華罷免，都是 星期日啦，後天 。--怎麼今天晚上政黑板就搞得跟選前之夜沒兩樣？--而且明明就兩個區，加起來人口不到台灣4%的，哪有這麼多人關心啊。---可以有世界觀一點，關心一下 Djocovid能不能打澳網 的重要議題嗎？---或者是關心 台灣第三大黨(第二大在野黨)，週日要開黨代表大會 的事嗎？--思宇寶貝雖然辭了中央委員，但她還是黨代表耶。--不知道有沒有live實況，想看炮聲隆隆。---ps.-話說自從張德培退休後我就沒好好看過網球賽了。--好懷念那個技術力量兼具的年代，現在根本是大砲對轟的時代。--  黨代表投票的話，阿北不一定有優勢....--除非他要玩鼓掌通過 搖滾區第一排 看看國外智障有多智障啊。--跟Djocovid相比，KI都像聖人了 明天晚上不知道會不會看到驚天一跪 全部。--ALL。--每一部。--真的要避就是避開剛復出前兩部，有刻意拍的比較清淡一點。--家庭教師看了嘛，那個人推薦復出後的：-SSIS252-SSIS194-SSIS158--三年前的：-SSNI266-SSNI288-SSNI309 這麼一說，好像真的有點像 公務人員初等考試  人太多了。
2022/01/07 16:12:13,TheoEpstein ,36.226.166.108,我想大家這兩週都很關心，思宇寶貝陳思宇，還欠阿北多少錢。--有新聞報導她繳了20萬，還欠阿北80萬。--可是，民眾黨昨天發公告，有一位同樣是中央委員的，因為沒繳責任額被停權了：--=====引用=====--原中央委員劉瑋 未能於2021年12月31日之前繳交三分之一募款責任額度 ，依據財務管-理辦法第五條規定 暫停其黨內一切權利 ，並依據本黨章程第十八條第一項第三款-中央委員請辭或因故無法執行職權時，由候補人選依次遞補，因此其中央委員席-次依據2021年1月10日中央委員選舉結果，經確認候補第一順位者意願後，中央委員-席次將由候補第一順位陳安淇遞補。--====引用結束====--出處(黨代表朱哲成退黨也在這裡面)：  所以， 思宇寶貝有繳到三分之一募款責任額度 嗎？不然應該會一起被公告吧？--還是劉瑋不選舉不重要， 思宇寶貝是士林北投陳家的政三代不能隨便公告 ？---希望民眾黨與陳思宇能夠告訴大家，這一百萬責任額到底是怎樣。-政黑板很多捐款給民眾黨的板友，大家有權利知道這些事。---還有，提醒 民眾黨，雖然最近可能電話接不完很忙，但有空請改一下網頁， (宣稱辭職的)陳思宇跟(被公告停權的)劉瑋都還是中央委員耶 。  最後， 恭喜候補第一順位陳安淇遞補上中央委員，今年要繳給民眾黨一百萬責任額 。--  誰遞補思宇那席，總要講吧。 可是劉瑋直接被停權被遞補了耶，沒有延三個月啊 而且陳思宇沒有被遞補的話....--....她還是中央委員， 今年還有一百萬責任額耶 。--可以這樣增加的嗎 公告只有一位啊，沒有提到陳思宇辭中央委員跟誰遞補她。 阿北說了算-軍機處 當然中央委員不用繳一百萬，票選的才要繳。--阿北指派的應該會是前者， 不然阿北指誰，誰就欠阿北一百萬 ，這還得了？ 一個月可以見一次阿北龍顏，運氣好給他罵幾句，你不想當，但有人想當啊 阿北有開示--辭了還是要繳清欠的責任額。  前幾天有新聞放初選消息想施壓她退選，不過效果恐怕不太好。
2022/01/07 15:33:00,TheoEpstein ,36.226.166.108,: 民眾黨中央黨部想要在1月9日的黨員代表大會上修改黨章第十八條， : 中央委員會原本是當然中央委員及票選中央委員， : 現在要多一項指定中央委員，席次3席，全都由黨主席指定 先復習一下我之前寫過的文章(有個id fatetree在文章五天後拼命防爆 )： 1XpdKEtg (HatePolitics) 黨內的決策會議： 中國國民黨中常會每週開，成員經黨代表投票產生，每人最多投應選人數1/2 時代力量決策委員會每月至少一次，成員由黨員投票產生，每人18票。 民眾黨呢？--中央委員會15席，其中不分區縣市長總統的 當然中央委員 優先，-未滿15席的話，剩下的席次才 由黨代表投票選出票選中央委員 。--票選中央委員有 100萬的責任額 。這屆9位只有3位達標， 阿北催繳中 。---現在要再增加3席黨主席指定的，其實也算是不太意外，-因為上次民眾黨的 黨代表選中央委員時，阿北輸很慘 。--不過這個中央委員會真的沒什麼用啦，一個月才開一次會。--而且 阿北討厭聽到反對的聲音 ，-就算黨代表選出的中央委員只有5個人反對阿北，阿北一樣不想見到他們。--去年 有中央委員希望每週開會，就被臭罵你很愛開會是不是 ：  我本來還預期這個中央委員會要被阿北改成三個月才召開一次。-大概是覺得 橡皮圖章 還是要每個月蓋一下，不然積案會太多吧？---PS.-一定有人好奇，同為 一人政黨 的老宋，他的親民黨是怎樣？--親民黨的這個最高組織叫做 全國委員會，黨員票選22席，黨主席指派18席 。-(立委縣市長都算在指派的18席當中，未滿的話可以找其他黨員或社會賢達)--也就是說， 就算是宋楚瑜，他也不敢黨主席指派超過半數席次啊 。--阿北這個弄下去， 當然中央委員指派中央委員過半的話，搞不好過不了內政部也說不定 。---大概是這樣。--新政治-阿北務實-這次學到親民黨的制度--   自己查啊，還要我教？高義你要付我稿費嗎？ 國民黨黨主席的責任額是：1000萬--民眾黨黨主席的責任額是：０--阿北務實 沒有明文規定，可是這樣子指定過半多少會有點問題吧。 黨政會報成員自己挑的，不會有反對的聲音啊。 票選才有責任額， 指定的不一定有責任額 喔，你會不會想太多XD 時力好歹黨員直選決策委員耶，你不要這樣。--雖然他們一人可以投十八票-也才十五位決策委員-超額連記 八卦板柯粉加起來到底繳了多少黨費？還是要反過來問，花了小凱多少？ 我們這邊里長不錯，我應該選不贏他。 啊不是說了自己去google.... 對呀，只有票選才要繳 我也看到這一條， 民主原則 這四個字有點微妙呢。 有事情先罵綠的--這很柯學。 苦無證據 而且下一次可能還是第三大黨。(時力垮了，票多少會流過去)--這不只是可悲了 考慮到縣市長總統應該是零人，要選上八席不分區有點難度。--但如果有三席黨主席指派，那就穩到不能再穩了。 日曆還在2019吧--方便的話去提醒一下武漢的人不要吃蝙蝠 規定只有票選的要繳。--非票選的目前有其他職務所以是繳其他部份的責任額(不分區60萬)
2022/01/08 20:27:47,TheoEpstein ,118.169.25.106,有圖有真相 http://i.imgur.com/74ag5v4.jpg http://i.imgur.com/u0gGCk7.jpg http://i.imgur.com/Jwx6vQC.jpg 幹你娘這人潮這陣容，連余天都去唱歌了。--補選不是很冷嗎？--這個投票率會不會比2018縣市長還高啊？---台灣人真的瘋選舉瘋到匪夷所思。--比瘋棒球還瘋，爪迷都沒這麼熱情。--太可怕了，這真的太誇張了。--為什麼對選舉可以這麼熱情呢？不可思議。--我要去深蹲了。--  這個場子熱的太誇張了--罷免其實投票前蠻冷的 今晚這人潮是臨時演員嗎？ 那個我覺得是瑋豐。或是釣魚。 應該是你想的 台上助講的是3Q啊
2022/01/08 17:28:08,TheoEpstein ,180.217.246.131,看ptt還以為疫情多嚴重，一堆境外id喊著什麼希望恢復正常生活。 http://i.imgur.com/eSE87UG.jpg 永樂市場迪化街大稻埕這邊人多到滿出來了啦幹 城隍廟這邊也都是人 http://i.imgur.com/QtUOqlU.jpg 這不就是正常生活嗎？--肚子好餓--這附近有沒有什麼可以推薦的食物.......--餓到手腳發冷還蠻痛苦的-- 
2022/01/09 12:25:16,TheoEpstein ,118.169.34.35,: 順帶一提，我看到過最屌的是崩潰了一年半的，從韓倒大敗到2021年5月本土疫情出現才敢 : 出來透氣XDDDDD 這種人不只是政治崩潰，也有運動崩潰的啦。--先來個政黑點： 拜託大家快去打疫苗，Omicron很恐怖。 崩潰實例：-之前湖人世代交替的時候有一批 柯粉姆黑小醬迷 。--都是鐵打的柯粉，討厭幫希拉蕊助選的腿詹。--腿詹來 湖人第一年零輪，季後賽都進不去 ，他們很爽。--然後腿詹發動固有技能 組團 ， 把小醬通通換光 ，找自己兄弟(同公司)的AD來湖人。--那一年，柯粉小醬迷只有在湖人輸球才會出現。贏球就不敢透氣。--有個甚至整季不見人影，腿詹AD 湖人季後賽第一場就輸球，他洗了15個小時的推文 。 爽到歪頭 都不足以形容。勝利人跟他比只是小菜一碟。--結果湖人四連勝晉級，那四場他老兄完全沉默。--第二輪湖 人又是第一場就輸球，他又出來透氣洗了八小時的推文 。--然後沒想到湖人再一次四連勝晉級，他老兄到湖人奪冠都沒聲音了。---我看了都覺得可憐。--被腿詹的 The試探 搞成小丑，可憐哪。-- 
2022/01/08 22:58:33,TheoEpstein ,180.217.246.131,我住台北但是不在萬華中正， 大安區沒有要投票啦 然後台中選情我也不知道啦，我台北人咩。--正在拼命深蹲， 站內信一堆，Line更是多到我手機按靜音。 你怎麼看？--我在深蹲啦怎麼看 http://i.imgur.com/3W53eeg.jpg 幹，站窄一點又多次數，累到咬牙切齒。--寬站距可以250kg 6下--窄站距只能140kg 16下(目標20下)--Jeff教的這個真難   她出道就是那個形狀了。 看照片應該知道是Hack Squat吧XD--大概在中間數值而已。 http://i.imgur.com/tMg8g8L.jpg 是Kg啊，磅的話四百多磅吧，-最重的槓片(20kg/45lbs)放八片(左右各四片)再加幾片次重的槓片。
2022/01/10 21:47:37,TheoEpstein ,118.169.25.130,拜阿北柯文哲之賜(柯媽照片)， 成功催出柯黑賭爛票 ： http://i.imgur.com/fTWDCHY.jpg 昨天 林靜儀在補選中勝出，土地的主人兩年輸兩次 。--上次 柯粉不捐，扁迷捐 捐款過的 台南扁迷 友人，就說了： http://i.imgur.com/6zOaQs5.jpg 他這個人說到做到，超有行動力，今天就傳這張來給我： http://i.imgur.com/4UFlLNv.jpg 還說收到月曆會再傳開箱照片給我。--不過剛剛傳來 幹輸給四叉貓了 的訊息就是了。--然後他有幾句話想講： 致敬what1026，來而無往非禮也 互相勉勵，台灣會更好 比起 四不一沒有的柯粉 ，扁迷的行動力真的有夠強。--你各位幫幫阿北，年底還要打選戰呢  民眾黨捐款網址：  今天第五篇-我要去健身房了-全程口罩-今天練背-- 
2022/01/10 20:41:37,TheoEpstein ,118.169.25.130,: copycat603: 所以你也是支持政二代嘛 酸啥? 在黃瀞瑩與陳思宇之爭那篇，不意外的 柯粉copycat603來個範本抹黑 了--不支持黃瀞瑩或是同情陳思宇的，就抹成 你支持政二代 。--我想，做人不應該雙標。--民眾黨台北市黨部主委林國成，這次要交棒給 女兒林珍羽(前民眾黨發言人) 。--要選台北市中山大同的市議員。 http://i.imgur.com/r2j9bjV.jpg 父女合照 http://i.imgur.com/WuX2wuX.jpg 政二代林珍羽---copycat603既然 抹人支持政二代，記得去叫林珍羽退選 啊。--雙標仔--笑死。--  我這篇可沒問他捐多少喔 真大。 推文防爆比誰都勤快
2022/01/10 19:40:01,TheoEpstein ,118.169.25.130,: 學姐搶士林北投是什麼神操作 (中略) : 挑哪一區都差不多吧 : 為何硬要去搶 這個其實跟各區應選名額與當選門檻有關。--台北市六個選區，列出來看就很清楚。(這是上屆2018數據)--士林北投 13席， 當選門檻 4.7% 內湖南港 9席，當選門檻 5.97%-松山信義 10席，當選門檻 5.28%-中山大同 8席，當選門檻 7.95%-中正萬華 8席，當選門檻 7.41%-大安文山 13席， 當選門檻 3.99% 靠四趴就能當選的有兩區，但大安文山牛鬼蛇神多， 苗博雅簡舒培林穎孟 在這邊。--根本 柯黑fan club ，擦汗來大安文山會被當箭靶打，搶豬哥票還得跟林穎孟搶。---所以選士林北投就是相對容易上的選區，就這樣。--  事實上就是這樣提啊，而且滿滿的美女刺客牌。--松山信義，楊寶禎-中山大同，林珍羽(林國成女兒)-萬華中正，吳怡萱 如果喬不攏，應該不會是陳思宇跟擦汗出來，-我猜多半就是陳建銘無黨籍再選一屆(他才60沒有老到不能選)，機會比女兒接班大。 豬哥票搶不贏林穎孟-文青票搶不贏苗博雅--旁邊還有個柯黑王欣儀等著黑爆她，擦汗哪敢來？--我還沒提簡舒培呢。 王欣儀也是大柯黑。--每一個都不好惹。 擦汗姐敢離開舒適圏的話，2018就不會拒絕出來補選了。 今天下午有點忙，明天再說。 柯黑票很多，大家配一下看能不能讓林穎孟連任(有點難)
2022/01/10 13:27:32,TheoEpstein ,118.169.25.130,1.新聞網址  2.新聞來源 年代 3.完整新聞標題 眾搶議員 陳思宇批幹部評鑑選才如共產黨 4.完整新聞內容 台灣民眾黨積極備戰2022地方大選，台北市一級戰區更傳出參選爆炸，不過市黨部採-取黨員調查、幹部評鑑的作法選才，卻在黨內出現雜音， 認為名單容易淪為內定，有 意參選士林北投區億元的陳思宇更傳出在中常會上批評，只有共產黨才會這樣做。 另-外還有傳言，因為可望接班柯文哲的黃珊珊還是親民黨籍，加上北市黨部主委林國成-棄橘投白的背景，內部出現橘白勢力內鬨，但是有意參選港湖區議員的黃珊珊子-弟兵陳宥丞駁斥相關說法。--台北市政府副發言人黃瀞瑩日前表示：整個台北市裡面，光是議員跟里長這一次登-記，大家表達意願非常熱烈，幾乎有將近，我忘記是四十，還是五十人左右（報名參-選）。 六個選區當中，除了士林北投有雙姝對決，其他各區也都傳出兩到三人，-有意角逐態勢比較明朗的，只有內湖南港區。有前發言人陳宥丞，可望成為黃珊珊接-班人， 中山大同區主委林國成女兒林珍羽，也有意接棒 ，不過黨部海選結果，原定10-月31日就要呈報黨中央選決會，如今傳出 延期了。--台北市議員擬參選人陳宥丞：因為疫情的關係有延期，所以我們也還在等台北市黨-部做通知，接下來進行面談或者是內部民調，只是外傳 北市黨部，以黨員調查幹部評 鑑等方法選，才又引發黨內不滿 ，質疑名單容易淪為內定，更傳出 陳思宇在中常會上 怒嗆，只有共產黨才會這樣搞。 5.附註、心得、想法 (舊聞用討論)--這陣子民眾黨一直 透過媒體放話 想要逼退陳思宇。--甚至還有幾個id在喊覺得遊戲規則不公平要先講啊，哪有輸了不認帳的。 去年十月陳思宇就講了啦 。--少在那邊不先講， 馬的一條龍帶風向真的很噁心 。--記者不但把 沒有民調的初選 包裝成有民調(唬爛)，黨員電訪說成投票。 連陳思宇欠多少錢 的金額都知道，馬的這沒有黨內幹部爆料是知道 陳思宇欠八十萬 喔？---一言以蔽之：-民眾黨的問題不是派誰出來。而是不敢找 第三方 來 民調 。--只會在那邊爆料放話抹人政二代(其實是政三代)，幹你娘有種就跟陳建銘切割啊？--ps.-補充民眾黨初選辦法，被叫 共產黨 的就是這套辦法： http://i.imgur.com/f7XAvG9.jpg  這年頭不但柯語錄是柯黑背比較熟，柯粉不打逐字稿都嘛柯黑在打。--連捐款給阿北都是柯黑搶著捐，柯黑還更熟悉民眾黨章程。--幹，柯粉真好當，推文噓文就好了。 http://i.imgur.com/ji4IvLT.jpg 時代力量黨主席上週講：-時力提名公職參選人不僅優秀，且提名作業嚴謹，一切公開透明， 與民眾黨不同 我照貼啊，原文真的那樣寫。 巧芯認證狗狗霸，反串辛苦了。  柯文哲：不繳還想被提名？ 我真的以為scorpio1190是你反串人格，今天才注意到不同ID。--對不起。 沒被寬限到還被公告停權QQ 思宇寶貝說自己辭職了，但阿北不知道受理了沒、民眾黨也沒有公告遞補。--這樣 2022年份的一百萬 是要不要算啊？ 十代目吧 其實這是去年十月的舊聞了。--真的有不少ID在帶風向說什麼對初選辦法有意見要先講，但明明有先講啊。 以民眾黨來講，沒有公職又不是什麼知名人物，很難吧。--要說的話就金牌霖、小牛？其他借調的應該不能算退輔會。 初選辦法一公布，思宇寶貝就說了啊。 每個人都很好奇這件事。--明明她就吃空軍跟豬哥票，到台北市哪邊選都一樣。--大概是 北投席次多 ，覺得比較有機會上吧。 台北市六個選區：-北投士林、大安文山，這兩個席次最多。-內湖南港有黃珊珊跟高嘉瑜不選之後空出來的六萬票，黃珊珊有接班人要去選。--中山大同有林珍羽-松山信義有楊寶楨-萬華中正是吳怡萱 其實豬哥票愛新鮮的....學姐2018選應該穩上，2022難講了。 我覺得你講出答案了。 有點酸，搞不好？ 現在各種新聞抹黑，加上網路帶政二代風向真的很噁心。 要罵政二代，那林珍羽也別出來選啊。--她是林國成女兒耶，林國成還是決定初選辦法的 民眾黨台北市黨部主委 。 擦汗可以擦到一席台北市議員，你怕不怕--新政治-白色力量-公開透明 文筆是比較的，陳思宇不見得比黃瀞瑩差喔。 港湖有陳宥丞，黃珊珊子弟兵，前民眾黨發言人，中央委員遞補第三順位。 啊就說港湖有黃珊珊更親的子弟兵要選了啦。 然後現在被割棄還整天被爆料放話。--幹，就連社區催管理費也頂多寫陳宇不會寫陳思宇欠X萬吧。--結果記者連她欠多少都知道還寫出來 黃瀞瑩就硬要選士林北投啊。--真的很奇怪，2018要她出來選，死也不出來，最後是思宇寶貝去送死(拿9%)-2020黃瀞瑩還排在民眾黨不分區名單上(第13位)--然後現在士林北投，黃瀞瑩要選，陳思宇每天被爆料被放話被黑，是怎樣？ 陳建銘選到底甚至直接反轟柯文哲，搞不好還會上。--幹嘛吃你四趴黨還幫你擦汗姐輔選？ 我覺得這不叫精明，這叫投機。 對，33也快被拔副市長了 十代目柯黑，倒數中 兩個都提，陳建銘不如自己出來選，他才60歲再選一任還OK的。 XDDDD--幹你太壞了XDDD 她就是這麼想選而且堅持士林北投。--你去看黃瀞瑩過往的各種奇葩行徑，她真的很投機。(不要被臉騙了) 你這說法跟阿北都是被周遭蒙蔽有什麼兩樣XDD 黃瀞瑩她2018也不肯出來當砲灰補選立委啊，最後是陳思宇上去敗戰處理。 真的不要被臉騙了，黃瀞瑩是個非常投機的政客。 你去問黃瀞瑩啊。--她臉書：  因為2022之後 沒有市府可以寄生 了，這車到站了，必須要換車。--所以擦汗才要出來選議員，還挑最容易當選的士林北投。 本來就是，要嘛就第三方民調啊。 不然你幫黃瀞瑩想個出路啊？2022沒有市府寄生後要她去哪？民眾黨發言人？ 就說黃瀞瑩沒得寄生市府了啊，她又不肯屈就立院助理這種。 黃瀞瑩今年滿30，2024選立委她32而且也應該選不上區域。--你覺得她不趁今年撈個議員，她還能做什麼？ 你說的那種人就不會加入民眾黨還在核心了啦 國民黨立院助理應該比她好，民眾黨我不敢講。 擦汗就真的很投機，2018不肯離開市府出來選(陳思宇可是辭掉觀傳局長喔)。--然後2022沒得寄生市府了，又搶著選陳思宇的選區，這是幹嘛？ 吳怡萱選中正萬華啊，我推文有寫。 思宇寶貝看到你這樣講會7PUPU的 啊沒注意記者會開始了，謝謝。 就是這樣(攤手)--然後不爽這種投機放話行為，還會被扣帽子你支持政二代喔？，幹。 恭喜你終於發現了，柯韓粉這詞不是叫假的。--然後另外兩種人現在也會扮成柯粉：- 反社會人格邊緣人，就只是找個對象寄生然後罵別人- 愛站道德制高點嘴別人，也只是找個對象寄生然後嘴人--這三種人都不會去關心黨章制度公平公開透明，當然也不會捐錢。--所以反而是柯黑對民眾黨的黨章選舉辦法財務管理最熟，還會捐錢給阿北。 他捐多少？ 那就是上述的站道德制高點嘴人，偶爾應該會看到他支持時力吧？
